"TRACT","DATE","START","END","AVAIL"
6,"2019-07-29","16:08:27","18:23:54",8127
6,"2019-07-29","18:34:06","22:00:00",12354
6,"2019-07-30","18:00:05","22:00:00",14395
6,"2019-07-31","06:00:00","19:10:57",47457
6,"2019-07-31","21:29:34","22:00:00",1826
6,"2019-08-01","06:00:00","22:00:00",57600
6,"2019-08-02","06:00:00","22:00:00",57600
6,"2019-08-03","06:00:00","22:00:00",57600
6,"2019-08-04","06:00:00","22:00:00",57600
6,"2019-08-05",NA,NA,0
6,"2019-08-27","11:53:11","17:20:13",19622
6,"2019-08-27","17:24:51","22:00:00",16509
6,"2019-08-28","10:49:06","22:00:00",40254
6,"2019-08-29","13:07:06","22:00:00",31974
6,"2019-08-30","06:00:00","14:19:56",29996
6,"2019-08-30","16:18:06","22:00:00",20514
6,"2019-08-31","06:00:00","22:00:00",57600
6,"2019-09-01",NA,NA,0
6,"2019-09-02",NA,NA,0
6,"2019-09-03",NA,NA,0
6,"2019-09-04",NA,NA,0
6,"2019-09-05",NA,NA,0
6,"2019-09-06",NA,NA,0
6,"2019-09-07",NA,NA,0
6,"2019-09-08",NA,NA,0
6,"2019-09-27",NA,NA,0
6,"2019-09-28",NA,NA,0
6,"2019-09-29",NA,NA,0
6,"2019-09-30",NA,NA,0
6,"2019-10-01",NA,NA,0
6,"2019-10-02",NA,NA,0
6,"2019-10-03",NA,NA,0
6,"2019-10-04",NA,NA,0
6,"2019-10-05",NA,NA,0
6,"2019-10-28","20:44:25","21:25:52",2487
6,"2019-10-29","11:24:14","22:00:00",38146
6,"2019-10-30","10:48:15","21:36:54",38919
6,"2019-10-31","12:02:44","22:00:00",35836
6,"2019-11-01","06:00:00","22:00:00",57600
6,"2019-11-02","06:00:00","22:00:00",57600
6,"2019-11-03","06:00:00","19:47:27",49647
6,"2019-11-04",NA,NA,0
6,"2019-11-05",NA,NA,0
7,"2019-01-01",NA,NA,0
7,"2019-01-27","14:34:09","17:01:11",8822
7,"2019-01-28",NA,NA,0
7,"2019-01-29",NA,NA,0
7,"2019-01-30",NA,NA,0
7,"2019-01-31",NA,NA,0
7,"2019-02-01",NA,NA,0
7,"2019-02-02",NA,NA,0
7,"2019-02-03",NA,NA,0
7,"2019-02-26",NA,NA,0
7,"2019-02-27",NA,NA,0
7,"2019-02-28",NA,NA,0
7,"2019-03-01",NA,NA,0
7,"2019-03-02",NA,NA,0
7,"2019-03-03",NA,NA,0
7,"2019-03-27",NA,NA,0
7,"2019-03-28",NA,NA,0
7,"2019-03-29",NA,NA,0
7,"2019-03-30","17:48:29","17:49:33",64
7,"2019-03-30","18:14:31","18:30:52",981
7,"2019-03-31",NA,NA,0
7,"2019-04-01",NA,NA,0
7,"2019-04-02",NA,NA,0
7,"2019-04-26","14:10:08","22:00:00",28192
7,"2019-04-27","14:29:17","14:32:18",181
7,"2019-04-27","18:18:15","21:03:44",9929
7,"2019-04-28","06:00:00","21:24:12",55452
7,"2019-04-28","21:41:03","22:00:00",1137
7,"2019-04-29","21:18:24","22:00:00",2496
7,"2019-04-30","14:09:38","22:00:00",28222
7,"2019-05-01",NA,NA,0
7,"2019-05-02",NA,NA,0
7,"2019-05-03",NA,NA,0
7,"2019-05-04",NA,NA,0
7,"2019-05-05",NA,NA,0
7,"2019-05-27","15:33:07","16:58:58",5151
7,"2019-05-27","18:09:04","18:19:24",620
7,"2019-05-27","19:09:00","21:19:30",7830
7,"2019-05-27","21:46:23","22:00:00",817
7,"2019-05-28",NA,NA,0
7,"2019-05-29","21:52:20","22:00:00",460
7,"2019-05-30","17:51:20","22:00:00",14920
7,"2019-05-31","06:00:00","15:36:09",34569
7,"2019-05-31","17:07:21","22:00:00",17559
7,"2019-06-01",NA,NA,0
7,"2019-06-02",NA,NA,0
7,"2019-06-03",NA,NA,0
7,"2019-06-04",NA,NA,0
7,"2019-06-05",NA,NA,0
7,"2019-06-06",NA,NA,0
7,"2019-06-07",NA,NA,0
7,"2019-06-08",NA,NA,0
7,"2019-06-26","19:49:18","22:00:00",7842
7,"2019-06-27","06:00:00","22:00:00",57600
7,"2019-06-28","06:00:00","22:00:00",57600
7,"2019-06-29","21:34:20","22:00:00",1540
7,"2019-06-30","06:00:00","22:00:00",57600
7,"2019-07-01","06:00:00","18:21:51",44511
7,"2019-07-02",NA,NA,0
7,"2019-07-03",NA,NA,0
7,"2019-07-04",NA,NA,0
7,"2019-07-27","14:43:26","22:00:00",26194
7,"2019-07-28","20:45:01","22:00:00",4499
7,"2019-07-29","06:00:00","22:00:00",57600
7,"2019-07-30","17:13:09","22:00:00",17211
7,"2019-07-31","06:00:00","22:00:00",57600
7,"2019-08-01","06:00:00","15:21:30",33690
7,"2019-08-02",NA,NA,0
7,"2019-08-03",NA,NA,0
7,"2019-08-04",NA,NA,0
7,"2019-08-05",NA,NA,0
7,"2019-08-27","06:00:00","10:05:20",14720
7,"2019-08-27","19:47:25","22:00:00",7955
7,"2019-08-28","06:00:00","14:38:32",31112
7,"2019-08-28","18:51:28","18:53:28",120
7,"2019-08-28","20:15:29","20:26:29",660
7,"2019-08-29","16:34:19","22:00:00",19541
7,"2019-08-30","19:33:28","19:40:28",420
7,"2019-08-30","19:41:29","19:46:28",299
7,"2019-08-30","19:47:28","19:56:28",540
7,"2019-08-30","20:43:43","22:00:00",4577
7,"2019-08-31","18:00:32","22:00:00",14368
7,"2019-09-01","06:00:00","17:32:39",41559
7,"2019-09-02",NA,NA,0
7,"2019-09-03",NA,NA,0
7,"2019-09-04",NA,NA,0
7,"2019-09-05",NA,NA,0
7,"2019-09-06",NA,NA,0
7,"2019-09-07",NA,NA,0
7,"2019-09-08",NA,NA,0
7,"2019-09-27",NA,NA,0
7,"2019-09-28",NA,NA,0
7,"2019-09-29",NA,NA,0
7,"2019-09-30",NA,NA,0
7,"2019-10-01",NA,NA,0
7,"2019-10-02",NA,NA,0
7,"2019-10-03",NA,NA,0
7,"2019-10-04",NA,NA,0
7,"2019-10-05",NA,NA,0
7,"2019-10-28","11:57:42","22:00:00",36138
7,"2019-10-29","15:43:20","15:54:10",650
7,"2019-10-30","19:06:33","20:27:27",4854
7,"2019-10-30","20:28:32","20:36:11",459
7,"2019-10-30","20:56:33","22:00:00",3807
7,"2019-10-31","11:48:30","22:00:00",36690
7,"2019-11-01",NA,NA,0
7,"2019-11-02",NA,NA,0
7,"2019-11-03",NA,NA,0
7,"2019-11-04",NA,NA,0
7,"2019-11-05",NA,NA,0
8,"2019-01-01","06:00:00","19:22:08",48128
8,"2019-01-27","17:54:35","22:00:00",14725
8,"2019-01-28","18:02:59","22:00:00",14221
8,"2019-01-29","16:25:28","22:00:00",20072
8,"2019-01-30","06:00:00","22:00:00",57600
8,"2019-01-31","06:00:00","22:00:00",57600
8,"2019-02-01","06:00:00","22:00:00",57600
8,"2019-02-02","06:00:00","22:00:00",57600
8,"2019-02-03","06:00:00","20:13:39",51219
8,"2019-02-26","19:44:36","22:00:00",8124
8,"2019-02-27","06:00:00","22:00:00",57600
8,"2019-02-28","06:00:00","22:00:00",57600
8,"2019-03-01","06:00:00","22:00:00",57600
8,"2019-03-02","06:00:00","22:00:00",57600
8,"2019-03-03","06:00:00","19:44:36",49476
8,"2019-03-27","19:00:28","19:52:58",3150
8,"2019-03-28","17:44:24","18:54:39",4215
8,"2019-03-29","19:59:42","22:00:00",7218
8,"2019-03-30","06:00:00","22:00:00",57600
8,"2019-03-31","06:00:00","22:00:00",57600
8,"2019-04-01","06:00:00","22:00:00",57600
8,"2019-04-02","06:00:00","14:36:24",30984
8,"2019-04-26","06:00:00","22:00:00",57600
8,"2019-04-27","06:00:00","22:00:00",57600
8,"2019-04-28","06:00:00","22:00:00",57600
8,"2019-04-29","06:00:00","22:00:00",57600
8,"2019-04-30","06:00:00","22:00:00",57600
8,"2019-05-01","06:00:00","22:00:00",57600
8,"2019-05-02","06:00:00","22:00:00",57600
8,"2019-05-03","06:00:00","22:00:00",57600
8,"2019-05-04","06:00:00","22:00:00",57600
8,"2019-05-05","06:00:00","11:29:48",19788
8,"2019-05-27","18:44:05","22:00:00",11755
8,"2019-05-28","06:00:00","22:00:00",57600
8,"2019-05-29","06:00:00","22:00:00",57600
8,"2019-05-30","06:00:00","22:00:00",57600
8,"2019-05-31","19:36:42","22:00:00",8598
8,"2019-06-01","06:00:00","22:00:00",57600
8,"2019-06-02","06:00:00","06:44:40",2680
8,"2019-06-03",NA,NA,0
8,"2019-06-04",NA,NA,0
8,"2019-06-05",NA,NA,0
8,"2019-06-06",NA,NA,0
8,"2019-06-07",NA,NA,0
8,"2019-06-08",NA,NA,0
8,"2019-06-26","11:50:41","22:00:00",36559
8,"2019-06-27","06:00:00","22:00:00",57600
8,"2019-06-28","06:00:00","22:00:00",57600
8,"2019-06-29","06:00:00","20:13:10",51190
8,"2019-06-29","21:34:59","22:00:00",1501
8,"2019-06-30","06:00:00","22:00:00",57600
8,"2019-07-01","06:00:00","22:00:00",57600
8,"2019-07-02","06:00:00","22:00:00",57600
8,"2019-07-03","06:00:00","22:00:00",57600
8,"2019-07-04","06:00:00","10:13:08",15188
8,"2019-07-27","09:21:30","22:00:00",45510
8,"2019-07-28","06:00:00","22:00:00",57600
8,"2019-07-29","06:00:00","22:00:00",57600
8,"2019-07-30","14:21:39","22:00:00",27501
8,"2019-07-31","06:00:00","22:00:00",57600
8,"2019-08-01","06:00:00","22:00:00",57600
8,"2019-08-02","06:00:00","19:54:41",50081
8,"2019-08-03",NA,NA,0
8,"2019-08-04",NA,NA,0
8,"2019-08-05",NA,NA,0
8,"2019-08-27","16:01:11","22:00:00",21529
8,"2019-08-28","06:00:00","14:05:13",29113
8,"2019-08-28","14:43:29","16:16:12",5563
8,"2019-08-28","17:23:04","18:23:05",3601
8,"2019-08-28","19:41:38","22:00:00",8302
8,"2019-08-29","18:47:38","22:00:00",11542
8,"2019-08-30","16:11:24","22:00:00",20916
8,"2019-08-31","18:46:55","22:00:00",11585
8,"2019-09-01","06:00:00","22:00:00",57600
8,"2019-09-02","06:00:00","22:00:00",57600
8,"2019-09-03","06:00:00","22:00:00",57600
8,"2019-09-04",NA,NA,0
8,"2019-09-05",NA,NA,0
8,"2019-09-06",NA,NA,0
8,"2019-09-07",NA,NA,0
8,"2019-09-08",NA,NA,0
8,"2019-09-27",NA,NA,0
8,"2019-09-28",NA,NA,0
8,"2019-09-29",NA,NA,0
8,"2019-09-30",NA,NA,0
8,"2019-10-01",NA,NA,0
8,"2019-10-02",NA,NA,0
8,"2019-10-03",NA,NA,0
8,"2019-10-04",NA,NA,0
8,"2019-10-05",NA,NA,0
8,"2019-10-28","10:46:20","15:34:51",17311
8,"2019-10-28","17:40:07","18:16:55",2208
8,"2019-10-28","18:21:29","20:32:24",7855
8,"2019-10-28","21:44:57","22:00:00",903
8,"2019-10-29","10:10:29","22:00:00",42571
8,"2019-10-30","09:59:54","22:00:00",43206
8,"2019-10-31","06:00:00","17:03:15",39795
8,"2019-10-31","17:34:01","19:19:02",6301
8,"2019-10-31","19:20:56","22:00:00",9544
8,"2019-11-01","06:00:00","21:20:38",55238
8,"2019-11-02",NA,NA,0
8,"2019-11-03",NA,NA,0
8,"2019-11-04",NA,NA,0
8,"2019-11-05",NA,NA,0
9,"2019-01-01",NA,NA,0
9,"2019-01-27","16:41:25","18:47:14",7549
9,"2019-01-27","19:56:08","21:53:57",7069
9,"2019-01-28","12:00:26","22:00:00",35974
9,"2019-01-29","12:16:50","15:11:45",10495
9,"2019-01-30",NA,NA,0
9,"2019-01-31",NA,NA,0
9,"2019-02-01",NA,NA,0
9,"2019-02-02",NA,NA,0
9,"2019-02-03",NA,NA,0
9,"2019-02-26",NA,NA,0
9,"2019-02-27",NA,NA,0
9,"2019-02-28",NA,NA,0
9,"2019-03-01",NA,NA,0
9,"2019-03-02",NA,NA,0
9,"2019-03-03",NA,NA,0
9,"2019-03-27","19:59:44","20:03:30",226
9,"2019-03-28",NA,NA,0
9,"2019-03-29",NA,NA,0
9,"2019-03-30","17:30:11","18:54:21",5050
9,"2019-03-30","21:17:41","21:26:07",506
9,"2019-03-31","06:00:00","22:00:00",57600
9,"2019-04-01","06:00:00","12:35:46",23746
9,"2019-04-02",NA,NA,0
9,"2019-04-26","18:31:07","22:00:00",12533
9,"2019-04-27","16:47:26","22:00:00",18754
9,"2019-04-28","14:29:20","14:31:07",107
9,"2019-04-28","15:14:58","15:16:25",87
9,"2019-04-28","20:15:20","22:00:00",6280
9,"2019-04-29","06:00:00","22:00:00",57600
9,"2019-04-30","09:57:45","16:18:50",22865
9,"2019-04-30","21:52:08","22:00:00",472
9,"2019-05-01",NA,NA,0
9,"2019-05-02",NA,NA,0
9,"2019-05-03",NA,NA,0
9,"2019-05-04",NA,NA,0
9,"2019-05-05",NA,NA,0
9,"2019-05-27","18:29:07","22:00:00",12653
9,"2019-05-28","13:34:33","22:00:00",30327
9,"2019-05-29","13:50:40","22:00:00",29360
9,"2019-05-30","06:00:00","10:55:58",17758
9,"2019-05-30","21:16:34","22:00:00",2606
9,"2019-05-31","20:13:12","22:00:00",6408
9,"2019-06-01","06:00:00","19:07:19",47239
9,"2019-06-02",NA,NA,0
9,"2019-06-03",NA,NA,0
9,"2019-06-04",NA,NA,0
9,"2019-06-05",NA,NA,0
9,"2019-06-06",NA,NA,0
9,"2019-06-07",NA,NA,0
9,"2019-06-08",NA,NA,0
9,"2019-06-26","16:50:48","21:15:35",15887
9,"2019-06-26","21:32:39","22:00:00",1641
9,"2019-06-27","06:00:00","22:00:00",57600
9,"2019-06-28","06:00:00","10:16:51",15411
9,"2019-06-28","10:22:57","16:36:13",22396
9,"2019-06-28","20:13:18","22:00:00",6402
9,"2019-06-29","06:00:00","22:00:00",57600
9,"2019-06-30","18:00:43","22:00:00",14357
9,"2019-07-01","06:00:00","22:00:00",57600
9,"2019-07-02","06:00:00","13:13:11",25991
9,"2019-07-03",NA,NA,0
9,"2019-07-04",NA,NA,0
9,"2019-07-27","10:34:10","13:41:01",11211
9,"2019-07-27","13:45:54","14:14:21",1707
9,"2019-07-27","14:41:03","16:25:44",6281
9,"2019-07-27","19:05:01","22:00:00",10499
9,"2019-07-28","14:23:53","22:00:00",27367
9,"2019-07-29","13:39:43","13:42:58",195
9,"2019-07-29","18:06:39","18:34:57",1698
9,"2019-07-29","18:53:02","22:00:00",11218
9,"2019-07-30","18:43:38","22:00:00",11782
9,"2019-07-31","21:18:50","22:00:00",2470
9,"2019-08-01","06:00:00","14:36:32",30992
9,"2019-08-02",NA,NA,0
9,"2019-08-03",NA,NA,0
9,"2019-08-04",NA,NA,0
9,"2019-08-05",NA,NA,0
9,"2019-08-27","11:35:39","16:18:14",16955
9,"2019-08-27","17:27:41","20:01:20",9219
9,"2019-08-27","20:20:01","22:00:00",5999
9,"2019-08-28","17:42:27","22:00:00",15453
9,"2019-08-29","15:11:06","16:36:00",5094
9,"2019-08-29","21:47:28","22:00:00",752
9,"2019-08-30","20:05:08","22:00:00",6892
9,"2019-08-31","19:31:33","22:00:00",8907
9,"2019-09-01","06:00:00","22:00:00",57600
9,"2019-09-02","06:00:00","22:00:00",57600
9,"2019-09-03","06:00:00","09:16:06",11766
9,"2019-09-04",NA,NA,0
9,"2019-09-05",NA,NA,0
9,"2019-09-06",NA,NA,0
9,"2019-09-07",NA,NA,0
9,"2019-09-08",NA,NA,0
9,"2019-09-27",NA,NA,0
9,"2019-09-28",NA,NA,0
9,"2019-09-29",NA,NA,0
9,"2019-09-30",NA,NA,0
9,"2019-10-01",NA,NA,0
9,"2019-10-02",NA,NA,0
9,"2019-10-03",NA,NA,0
9,"2019-10-04",NA,NA,0
9,"2019-10-05",NA,NA,0
9,"2019-10-28","16:32:17","22:00:00",19663
9,"2019-10-29","19:03:30","22:00:00",10590
9,"2019-10-30","18:56:41","22:00:00",10999
9,"2019-10-31","11:23:54","22:00:00",38166
9,"2019-11-01",NA,NA,0
9,"2019-11-02",NA,NA,0
9,"2019-11-03",NA,NA,0
9,"2019-11-04",NA,NA,0
9,"2019-11-05",NA,NA,0
10,"2019-01-01",NA,NA,0
10,"2019-01-27",NA,NA,0
10,"2019-01-28","17:03:49","17:21:45",1076
10,"2019-01-29","19:01:36","22:00:00",10704
10,"2019-01-30",NA,NA,0
10,"2019-01-31",NA,NA,0
10,"2019-02-01",NA,NA,0
10,"2019-02-02",NA,NA,0
10,"2019-02-03",NA,NA,0
10,"2019-02-26",NA,NA,0
10,"2019-02-27",NA,NA,0
10,"2019-02-28",NA,NA,0
10,"2019-03-01",NA,NA,0
10,"2019-03-02",NA,NA,0
10,"2019-03-03",NA,NA,0
10,"2019-03-27",NA,NA,0
10,"2019-03-28",NA,NA,0
10,"2019-03-29",NA,NA,0
10,"2019-03-30","16:58:29","18:25:10",5201
10,"2019-03-31",NA,NA,0
10,"2019-04-01",NA,NA,0
10,"2019-04-02",NA,NA,0
10,"2019-04-26","19:02:24","22:00:00",10656
10,"2019-04-27","20:54:39","21:59:37",3898
10,"2019-04-28",NA,NA,0
10,"2019-04-29",NA,NA,0
10,"2019-04-30",NA,NA,0
10,"2019-05-01",NA,NA,0
10,"2019-05-02",NA,NA,0
10,"2019-05-03",NA,NA,0
10,"2019-05-04",NA,NA,0
10,"2019-05-05",NA,NA,0
10,"2019-05-27","18:43:59","21:51:00",11221
10,"2019-05-28","06:00:00","09:52:52",13972
10,"2019-05-28","19:21:12","20:07:13",2761
10,"2019-05-29","11:36:03","15:50:03",15240
10,"2019-05-29","21:50:54","22:00:00",546
10,"2019-05-30","11:17:21","15:59:56",16955
10,"2019-05-30","21:57:27","22:00:00",153
10,"2019-05-31","16:46:23","18:02:55",4592
10,"2019-05-31","21:02:25","22:00:00",3455
10,"2019-06-01",NA,NA,0
10,"2019-06-02",NA,NA,0
10,"2019-06-03",NA,NA,0
10,"2019-06-04",NA,NA,0
10,"2019-06-05",NA,NA,0
10,"2019-06-06",NA,NA,0
10,"2019-06-07",NA,NA,0
10,"2019-06-08",NA,NA,0
10,"2019-06-26","17:57:51","22:00:00",14529
10,"2019-06-27","18:12:02","22:00:00",13678
10,"2019-06-28","06:00:00","22:00:00",57600
10,"2019-06-29","17:46:35","18:09:52",1397
10,"2019-06-29","18:44:35","21:58:26",11631
10,"2019-06-30","17:59:57","21:28:55",12538
10,"2019-07-01",NA,NA,0
10,"2019-07-02",NA,NA,0
10,"2019-07-03",NA,NA,0
10,"2019-07-04",NA,NA,0
10,"2019-07-27",NA,NA,0
10,"2019-07-28","17:55:31","22:00:00",14669
10,"2019-07-29","06:00:00","11:08:45",18525
10,"2019-07-29","18:58:44","20:53:00",6856
10,"2019-07-30","21:41:07","22:00:00",1133
10,"2019-07-31","17:20:30","22:00:00",16770
10,"2019-08-01",NA,NA,0
10,"2019-08-02",NA,NA,0
10,"2019-08-03",NA,NA,0
10,"2019-08-04",NA,NA,0
10,"2019-08-05",NA,NA,0
10,"2019-08-27","19:44:21","21:52:22",7681
10,"2019-08-28","16:52:21","22:00:00",18459
10,"2019-08-29","16:50:57","22:00:00",18543
10,"2019-08-30","21:47:10","22:00:00",770
10,"2019-08-31","21:13:20","22:00:00",2800
10,"2019-09-01","06:00:00","13:44:50",27890
10,"2019-09-02",NA,NA,0
10,"2019-09-03",NA,NA,0
10,"2019-09-04",NA,NA,0
10,"2019-09-05",NA,NA,0
10,"2019-09-06",NA,NA,0
10,"2019-09-07",NA,NA,0
10,"2019-09-08",NA,NA,0
10,"2019-09-27",NA,NA,0
10,"2019-09-28",NA,NA,0
10,"2019-09-29",NA,NA,0
10,"2019-09-30",NA,NA,0
10,"2019-10-01",NA,NA,0
10,"2019-10-02",NA,NA,0
10,"2019-10-03",NA,NA,0
10,"2019-10-04",NA,NA,0
10,"2019-10-05",NA,NA,0
10,"2019-10-28","19:52:14","22:00:00",7666
10,"2019-10-29","19:22:38","21:05:12",6154
10,"2019-10-30","20:28:57","22:00:00",5463
10,"2019-10-31","21:43:56","21:50:02",366
10,"2019-11-01",NA,NA,0
10,"2019-11-02",NA,NA,0
10,"2019-11-03",NA,NA,0
10,"2019-11-04",NA,NA,0
10,"2019-11-05",NA,NA,0
11,"2019-01-01",NA,NA,0
11,"2019-01-27","14:22:15","22:00:00",27465
11,"2019-01-28","19:59:59","22:00:00",7201
11,"2019-01-29","12:13:14","17:53:20",20406
11,"2019-01-29","19:14:58","22:00:00",9902
11,"2019-01-30",NA,NA,0
11,"2019-01-31",NA,NA,0
11,"2019-02-01",NA,NA,0
11,"2019-02-02",NA,NA,0
11,"2019-02-03",NA,NA,0
11,"2019-02-26",NA,NA,0
11,"2019-02-27",NA,NA,0
11,"2019-02-28",NA,NA,0
11,"2019-03-01",NA,NA,0
11,"2019-03-02",NA,NA,0
11,"2019-03-03",NA,NA,0
11,"2019-03-27",NA,NA,0
11,"2019-03-28",NA,NA,0
11,"2019-03-29",NA,NA,0
11,"2019-03-30","20:42:39","22:00:00",4641
11,"2019-03-31","06:00:00","12:59:23",25163
11,"2019-03-31","14:30:59","22:00:00",26941
11,"2019-04-01","06:00:00","22:00:00",57600
11,"2019-04-02",NA,NA,0
11,"2019-04-26","16:15:11","17:36:52",4901
11,"2019-04-26","21:14:18","22:00:00",2742
11,"2019-04-27","15:34:22","15:39:18",296
11,"2019-04-27","15:50:02","17:19:49",5387
11,"2019-04-27","21:31:12","22:00:00",1728
11,"2019-04-28","06:00:00","13:39:55",27595
11,"2019-04-28","18:24:31","19:27:49",3798
11,"2019-04-29","20:42:59","22:00:00",4621
11,"2019-04-30","16:51:10","17:29:17",2287
11,"2019-04-30","20:05:10","22:00:00",6890
11,"2019-05-01","06:00:00","16:22:52",37372
11,"2019-05-02",NA,NA,0
11,"2019-05-03",NA,NA,0
11,"2019-05-04",NA,NA,0
11,"2019-05-05",NA,NA,0
11,"2019-05-27","19:09:42","19:24:08",866
11,"2019-05-27","21:40:41","22:00:00",1159
11,"2019-05-28","06:00:00","22:00:00",57600
11,"2019-05-29","19:00:40","22:00:00",10760
11,"2019-05-30","06:00:00","22:00:00",57600
11,"2019-05-31","11:05:06","13:51:46",10000
11,"2019-05-31","19:30:18","19:36:01",343
11,"2019-05-31","20:01:57","22:00:00",7083
11,"2019-06-01","06:00:00","14:03:10",28990
11,"2019-06-02",NA,NA,0
11,"2019-06-03",NA,NA,0
11,"2019-06-04",NA,NA,0
11,"2019-06-05",NA,NA,0
11,"2019-06-06",NA,NA,0
11,"2019-06-07",NA,NA,0
11,"2019-06-08",NA,NA,0
11,"2019-06-26","20:27:42","22:00:00",5538
11,"2019-06-27","20:58:56","22:00:00",3664
11,"2019-06-28","13:43:04","14:02:32",1168
11,"2019-06-28","15:17:24","16:16:13",3529
11,"2019-06-28","16:26:09","16:56:47",1838
11,"2019-06-28","17:17:55","22:00:00",16925
11,"2019-06-29","14:11:01","14:49:07",2286
11,"2019-06-29","15:49:35","18:07:35",8280
11,"2019-06-29","21:17:03","22:00:00",2577
11,"2019-06-30","16:04:14","17:00:42",3388
11,"2019-06-30","18:51:47","22:00:00",11293
11,"2019-07-01","06:00:00","20:20:04",51604
11,"2019-07-02",NA,NA,0
11,"2019-07-03",NA,NA,0
11,"2019-07-04",NA,NA,0
11,"2019-07-27","14:14:21","14:29:31",910
11,"2019-07-27","21:25:01","21:36:42",701
11,"2019-07-27","21:43:56","22:00:00",964
11,"2019-07-28","13:16:33","13:47:54",1881
11,"2019-07-28","13:55:24","14:50:53",3329
11,"2019-07-28","14:56:27","22:00:00",25413
11,"2019-07-29","06:00:00","13:35:52",27352
11,"2019-07-29","14:08:56","20:09:41",21645
11,"2019-07-29","20:58:25","21:15:52",1047
11,"2019-07-29","21:57:40","22:00:00",140
11,"2019-07-30","06:00:00","22:00:00",57600
11,"2019-07-31","06:00:00","15:33:12",34392
11,"2019-07-31","18:40:09","22:00:00",11991
11,"2019-08-01","06:00:00","17:29:10",41350
11,"2019-08-02",NA,NA,0
11,"2019-08-03",NA,NA,0
11,"2019-08-04",NA,NA,0
11,"2019-08-05",NA,NA,0
11,"2019-08-27","06:00:00","22:00:00",57600
11,"2019-08-28","06:00:00","15:35:12",34512
11,"2019-08-28","20:20:22","22:00:00",5978
11,"2019-08-29","06:00:00","22:00:00",57600
11,"2019-08-30","06:00:00","08:44:27",9867
11,"2019-08-30","09:13:53","17:28:01",29648
11,"2019-08-30","18:11:53","18:35:00",1387
11,"2019-08-30","19:35:15","20:02:19",1624
11,"2019-08-30","20:16:20","21:02:31",2771
11,"2019-08-30","21:40:01","22:00:00",1199
11,"2019-08-31","09:14:15","22:00:00",45945
11,"2019-09-01","06:00:00","15:23:17",33797
11,"2019-09-02",NA,NA,0
11,"2019-09-03",NA,NA,0
11,"2019-09-04",NA,NA,0
11,"2019-09-05",NA,NA,0
11,"2019-09-06",NA,NA,0
11,"2019-09-07",NA,NA,0
11,"2019-09-08",NA,NA,0
11,"2019-09-27",NA,NA,0
11,"2019-09-28",NA,NA,0
11,"2019-09-29",NA,NA,0
11,"2019-09-30",NA,NA,0
11,"2019-10-01",NA,NA,0
11,"2019-10-02",NA,NA,0
11,"2019-10-03",NA,NA,0
11,"2019-10-04",NA,NA,0
11,"2019-10-05",NA,NA,0
11,"2019-10-28","12:11:31","22:00:00",35309
11,"2019-10-29","11:09:39","22:00:00",39021
11,"2019-10-30","15:01:12","22:00:00",25128
11,"2019-10-31","14:27:35","21:46:02",26307
11,"2019-11-01",NA,NA,0
11,"2019-11-02",NA,NA,0
11,"2019-11-03",NA,NA,0
11,"2019-11-04",NA,NA,0
11,"2019-11-05",NA,NA,0
12,"2019-01-01",NA,NA,0
12,"2019-01-27","14:18:35","16:51:04",9149
12,"2019-01-28",NA,NA,0
12,"2019-01-29",NA,NA,0
12,"2019-01-30",NA,NA,0
12,"2019-01-31",NA,NA,0
12,"2019-02-01",NA,NA,0
12,"2019-02-02",NA,NA,0
12,"2019-02-03",NA,NA,0
12,"2019-02-26",NA,NA,0
12,"2019-02-27",NA,NA,0
12,"2019-02-28",NA,NA,0
12,"2019-03-01",NA,NA,0
12,"2019-03-02",NA,NA,0
12,"2019-03-03",NA,NA,0
12,"2019-03-27",NA,NA,0
12,"2019-03-28",NA,NA,0
12,"2019-03-29",NA,NA,0
12,"2019-03-30",NA,NA,0
12,"2019-03-31",NA,NA,0
12,"2019-04-01",NA,NA,0
12,"2019-04-02",NA,NA,0
12,"2019-04-26",NA,NA,0
12,"2019-04-27","08:36:30","22:00:00",48210
12,"2019-04-28","06:00:00","22:00:00",57600
12,"2019-04-29","20:26:39","22:00:00",5601
12,"2019-04-30","09:49:00","22:00:00",43860
12,"2019-05-01","06:00:00","22:00:00",57600
12,"2019-05-02","06:00:00","22:00:00",57600
12,"2019-05-03","06:00:00","19:09:22",47362
12,"2019-05-04",NA,NA,0
12,"2019-05-05",NA,NA,0
12,"2019-05-27","19:46:10","21:21:34",5724
12,"2019-05-28","15:09:20","15:22:24",784
12,"2019-05-28","17:29:01","19:13:58",6297
12,"2019-05-29","13:55:51","16:24:15",8904
12,"2019-05-30","19:47:38","22:00:00",7942
12,"2019-05-31","17:09:36","22:00:00",17424
12,"2019-06-01","06:00:00","17:20:28",40828
12,"2019-06-02",NA,NA,0
12,"2019-06-03",NA,NA,0
12,"2019-06-04",NA,NA,0
12,"2019-06-05",NA,NA,0
12,"2019-06-06",NA,NA,0
12,"2019-06-07",NA,NA,0
12,"2019-06-08",NA,NA,0
12,"2019-06-26","16:50:34","16:59:34",540
12,"2019-06-26","17:01:56","18:07:32",3936
12,"2019-06-26","19:31:09","22:00:00",8931
12,"2019-06-27","17:24:28","17:34:12",584
12,"2019-06-27","20:54:13","22:00:00",3947
12,"2019-06-28","19:34:03","21:02:28",5305
12,"2019-06-28","21:17:31","22:00:00",2549
